geometry,latitude,longitude,distance,elevation,name,types,plus_code,vicinity,lifeline_number,lifeline_category
"{'location': {'lat': 39.7997526, 'lng': -105.5089957}, 'viewport': {'northeast': {'lat': 39.8011974302915, 'lng': -105.5076301697085}, 'southwest': {'lat': 39.7984994697085, 'lng': -105.5103281302915}}}",39.7997526,-105.5089957,44.8926,2557,Grand Z Casino Hotel,"['casino', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'QFXR+WC Central City, Colorado, United States', 'global_code': '85FPQFXR+WC'}","321 Gregory Street, Central City",2,food_water_shelter
"{'location': {'lat': 39.8001371, 'lng': -105.4893899}, 'viewport': {'northeast': {'lat': 39.80130613029149, 'lng': -105.4881844}, 'southwest': {'lat': 39.79860816970849, 'lng': -105.4909828}}}",39.80013710000001,-105.4893899,43.2414,2455,Ameristar Casino Resort Spa,"['casino', 'spa', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'RG26+36 Black Hawk, Colorado, United States', 'global_code': '85FPRG26+36'}","111 Richman Street, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.8001831, 'lng': -105.5124983}, 'viewport': {'northeast': {'lat': 39.8015326802915, 'lng': -105.5112028697085}, 'southwest': {'lat': 39.7988347197085, 'lng': -105.5139008302915}}}",39.8001831,-105.5124983,45.1959,2572,Dostal Alley Casino & Brew Pub,"['bar', 'casino', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'RF2Q+32 Central City, Colorado, United States', 'global_code': '85FPRF2Q+32'}","116 Main Street, Central City",2,food_water_shelter
"{'location': {'lat': 39.8002732, 'lng': -105.5114089}, 'viewport': {'northeast': {'lat': 39.8015829302915, 'lng': -105.5100579197085}, 'southwest': {'lat': 39.7988849697085, 'lng': -105.5127558802915}}}",39.8002732,-105.51140890000002,45.1053,2565,Century Casino,"['casino', 'point_of_interest', 'establishment']","{'compound_code': 'RF2Q+4C Central City, Colorado, United States', 'global_code': '85FPRF2Q+4C'}","Gregory Street, Central City",2,food_water_shelter
"{'location': {'lat': 39.8005033, 'lng': -105.5127474}, 'viewport': {'northeast': {'lat': 39.80185323029149, 'lng': -105.5113285697085}, 'southwest': {'lat': 39.79915526970849, 'lng': -105.5140265302915}}}",39.8005033,-105.5127474,45.2223,2578,The Famous Bonanza Casino,"['casino', 'tourist_attraction', 'point_of_interest', 'establishment']","{'compound_code': 'RF2P+6W Central City, Colorado, United States', 'global_code': '85FPRF2P+6W'}","107 Main Street, Central City",2,food_water_shelter
"{'location': {'lat': 39.80065, 'lng': -105.512545}, 'viewport': {'northeast': {'lat': 39.8018300802915, 'lng': -105.5108285697085}, 'southwest': {'lat': 39.7991321197085, 'lng': -105.5135265302915}}}",39.80065,-105.512545,45.2076,2575,Century Casino & Hotel Central City,"['casino', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'RF2P+7X Central City, Colorado, United States', 'global_code': '85FPRF2P+7X'}","102 Main Street, Central City",2,food_water_shelter
"{'location': {'lat': 39.8009398, 'lng': -105.4931558}, 'viewport': {'northeast': {'lat': 39.8023645302915, 'lng': -105.4917472197085}, 'southwest': {'lat': 39.7996665697085, 'lng': -105.4944451802915}}}",39.8009398,-105.4931558,43.5734,2454,The Gilpin Casino,"['casino', 'tourist_attraction', 'point_of_interest', 'establishment']","{'compound_code': 'RG24+9P Black Hawk, Colorado, United States', 'global_code': '85FPRG24+9P'}","111 Main Street, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.80168609999999, 'lng': -105.4945222}, 'viewport': {'northeast': {'lat': 39.80300243029149, 'lng': -105.4931509197085}, 'southwest': {'lat': 39.80030446970849, 'lng': -105.4958488802915}}}",39.80168609999999,-105.4945222,43.7018,2458,Sasquatch Casino,"['casino', 'tourist_attraction', 'point_of_interest', 'establishment']","{'compound_code': 'RG24+M5 Black Hawk, Colorado, United States', 'global_code': '85FPRG24+M5'}","125 Gregory Street, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.8020529, 'lng': -105.4941844}, 'viewport': {'northeast': {'lat': 39.8034455302915, 'lng': -105.4929048697085}, 'southwest': {'lat': 39.8007475697085, 'lng': -105.4956028302915}}}",39.8020529,-105.4941844,43.6796,2457,Z Casino,"['casino', 'point_of_interest', 'establishment']","{'compound_code': 'RG24+R8 Black Hawk, Colorado, United States', 'global_code': '85FPRG24+R8'}","101 Gregory Street, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.8031283, 'lng': -104.98172}, 'viewport': {'northeast': {'lat': 39.8041587302915, 'lng': -104.9803742697085}, 'southwest': {'lat': 39.80146076970851, 'lng': -104.9830722302915}}}",39.8031283,-104.98172,7.1497,1586,Kellogg Co,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'R239+78 North Washington, Colorado, United States', 'global_code': '85FQR239+78'}","451 East 58th Avenue # 1370, Denver",2,food_water_shelter
"{'location': {'lat': 39.8056202, 'lng': -104.8918168}, 'viewport': {'northeast': {'lat': 39.80642488029149, 'lng': -104.88916855}, 'southwest': {'lat': 39.8037269197085, 'lng': -104.89465915}}}",39.80562020000001,-104.8918168,11.2042,1585,Dick’s Sporting Goods Park,"['stadium', 'point_of_interest', 'establishment']","{'compound_code': 'R445+67 Commerce City, Colorado, United States', 'global_code': '85FQR445+67'}","6000 Victory Way, Commerce City",2,food_water_shelter
"{'location': {'lat': 39.82421069999999, 'lng': -104.984197}, 'viewport': {'northeast': {'lat': 39.82554203029149, 'lng': -104.9831874197085}, 'southwest': {'lat': 39.8228440697085, 'lng': -104.9858853802915}}}",39.82421069999999,-104.984197,9.4733,1571,Etai's Bakery Cafe,"['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'R2F8+M8 Denver, Colorado, United States', 'global_code': '85FQR2F8+M8'}","101 East 70th Avenue, Denver",2,food_water_shelter
"{'location': {'lat': 39.8265996, 'lng': -104.9154116}, 'viewport': {'northeast': {'lat': 39.8279000302915, 'lng': -104.9140867197085}, 'southwest': {'lat': 39.8252020697085, 'lng': -104.9167846802915}}}",39.8265996,-104.9154116,11.6432,1573,Blackjack Pizza & Salads,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'R3GM+JR Commerce City, Colorado, United States', 'global_code': '85FQR3GM+JR'}","6225 East 71st Place, Commerce City",2,food_water_shelter
"{'location': {'lat': 39.8417163, 'lng': -105.4943269}, 'viewport': {'northeast': {'lat': 39.84307138029151, 'lng': -105.4929819697085}, 'southwest': {'lat': 39.84037341970851, 'lng': -105.4956799302915}}}",39.8417163,-105.4943269,44.5997,2846,Cold Springs Campground,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': 'RGR4+M7 Black Hawk, Colorado, United States', 'global_code': '85FPRGR4+M7'}","12174 Colorado 119, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.84690500000001, 'lng': -105.1496981}, 'viewport': {'northeast': {'lat': 39.84818078029151, 'lng': -105.1484714697085}, 'southwest': {'lat': 39.84548281970851, 'lng': -105.1511694302915}}}",39.84690500000001,-105.1496981,18.156,1737,Frowdaddy Poker Tables,"['casino', 'general_contractor', 'point_of_interest', 'establishment']","{'compound_code': 'RVW2+Q4 Arvada, Colorado, United States', 'global_code': '85FPRVW2+Q4'}","8322 Beech Street, Arvada",2,food_water_shelter
"{'location': {'lat': 39.8494378, 'lng': -105.0227882}, 'viewport': {'northeast': {'lat': 39.85078673029149, 'lng': -105.0213890697085}, 'southwest': {'lat': 39.8480887697085, 'lng': -105.0240870302915}}}",39.8494378,-105.0227882,12.5791,1684,Blackjack Pizza & Salads,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'RXXG+QV Westminster, Colorado, United States', 'global_code': '85FPRXXG+QV'}","8410 Federal Boulevard, Westminster",2,food_water_shelter
"{'location': {'lat': 39.8532652, 'lng': -105.0540109}, 'viewport': {'northeast': {'lat': 39.8546793302915, 'lng': -105.0525932697085}, 'southwest': {'lat': 39.8519813697085, 'lng': -105.0552912302915}}}",39.8532652,-105.05401090000002,13.8152,1653,Harbor Freight Tools,"['hardware_store', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'VW3W+89 Westminster, Colorado, United States', 'global_code': '85FPVW3W+89'}","8601 Sheridan Boulevard, Westminster",2,food_water_shelter
"{'location': {'lat': 39.8570274, 'lng': -105.0576344}, 'viewport': {'northeast': {'lat': 39.8584861302915, 'lng': -105.0564513197085}, 'southwest': {'lat': 39.8557881697085, 'lng': -105.0591492802915}}}",39.8570274,-105.0576344,14.3228,1662,Olive Garden Italian Restaurant,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'VW4R+RW Westminster, Colorado, United States', 'global_code': '85FPVW4R+RW'}","5551 West 88th Avenue, Westminster",2,food_water_shelter
"{'location': {'lat': 39.85797290000001, 'lng': -104.6675412}, 'viewport': {'northeast': {'lat': 39.85932188029151, 'lng': -104.6661922197085}, 'southwest': {'lat': 39.85662391970851, 'lng': -104.6688901802915}}}",39.85797290000001,-104.6675412,30.6014,1636,New Belgium Hub,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'V85J+5X Denver, Colorado, United States', 'global_code': '85FQV85J+5X'}","Denver International Airport, 8500 Peña Boulevard, Denver",2,food_water_shelter
"{'location': {'lat': 39.85891049999999, 'lng': -104.9070806}, 'viewport': {'northeast': {'lat': 39.86053773029149, 'lng': -104.9051295697085}, 'southwest': {'lat': 39.85783976970849, 'lng': -104.9078275302915}}}",39.85891049999999,-104.9070806,15.1019,1557,Mile High Flea Market,"['pet_store', 'tourist_attraction', 'car_repair', 'home_goods_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'V35V+H5 Henderson, Colorado, United States', 'global_code': '85FQV35V+H5'}","7007 East 88th Avenue, Henderson",2,food_water_shelter
"{'location': {'lat': 39.861225, 'lng': -105.052475}, 'viewport': {'northeast': {'lat': 39.8625826302915, 'lng': -105.0510049197085}, 'southwest': {'lat': 39.85988466970851, 'lng': -105.0537028802915}}}",39.861225,-105.052475,14.585,1687,Sweet Tomatoes,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'VW6X+F2 Westminster, Colorado, United States', 'global_code': '85FPVW6X+F2'}","8971 Yates Street, Westminster",2,food_water_shelter
"{'location': {'lat': 39.8635391, 'lng': -105.008949}, 'viewport': {'northeast': {'lat': 39.8648674802915, 'lng': -105.0075999697085}, 'southwest': {'lat': 39.8621695197085, 'lng': -105.0102979302915}}}",39.8635391,-105.008949,13.9292,1640,Holiday Hills Village,"['rv_park', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'VX7R+CC Denver, Colorado, United States', 'global_code': '85FPVX7R+CC'}","2000 West 92nd Avenue, Denver",2,food_water_shelter
"{'location': {'lat': 39.8648414, 'lng': -105.4033706}, 'viewport': {'northeast': {'lat': 39.86623403029149, 'lng': -105.4020581697085}, 'southwest': {'lat': 39.86353606970849, 'lng': -105.4047561302915}}}",39.8648414,-105.4033706,37.9963,2694,Rifleman Phillips Campground,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': 'VH7W+WM Coal Creek Canyon, Colorado, United States', 'global_code': '85FPVH7W+WM'}",Black Hawk,2,food_water_shelter
"{'location': {'lat': 39.86520649999999, 'lng': -105.0017128}, 'viewport': {'northeast': {'lat': 39.86653958029149, 'lng': -105.0003197197085}, 'southwest': {'lat': 39.8638416197085, 'lng': -105.0030176802915}}}",39.86520649999999,-105.0017128,14.0569,1627,The Grove at Alta Ridge,"['rv_park', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'VX8X+38 Thornton, Colorado, United States', 'global_code': '85FPVX8X+38'}","1201 West Thornton Parkway, Thornton",2,food_water_shelter
"{'location': {'lat': 39.8662044, 'lng': -104.9753607}, 'viewport': {'northeast': {'lat': 39.8675533802915, 'lng': -104.9740117197085}, 'southwest': {'lat': 39.8648554197085, 'lng': -104.9767096802915}}}",39.8662044,-104.9753607,14.191,1623,Five Star Stadium,"['stadium', 'point_of_interest', 'establishment']","{'compound_code': 'V28F+FV Thornton, Colorado, United States', 'global_code': '85FQV28F+FV'}","9351 Washington Street, Thornton",2,food_water_shelter
"{'location': {'lat': 39.8668133, 'lng': -105.0174594}, 'viewport': {'northeast': {'lat': 39.8680975802915, 'lng': -105.0161141697085}, 'southwest': {'lat': 39.8653996197085, 'lng': -105.0188121302915}}}",39.8668133,-105.0174594,14.3909,1653,Kimberly Hills,"['rv_park', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'VX8M+P2 Federal Heights, Colorado, United States', 'global_code': '85FPVX8M+P2'}","2551 West 92nd Avenue, Federal Heights",2,food_water_shelter
"{'location': {'lat': 39.8716141, 'lng': -105.0110621}, 'viewport': {'northeast': {'lat': 39.8730483302915, 'lng': -105.0095600697085}, 'southwest': {'lat': 39.8703503697085, 'lng': -105.0122580302915}}}",39.8716141,-105.0110621,14.843,1652,Redwood Estates,"['rv_park', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'VXCQ+JH Thornton, Colorado, United States', 'global_code': '85FPVXCQ+JH'}","9595 Pecos Street, Thornton",2,food_water_shelter
"{'location': {'lat': 39.8729513, 'lng': -105.0201791}, 'viewport': {'northeast': {'lat': 39.8743004802915, 'lng': -105.0186134197085}, 'southwest': {'lat': 39.8716025197085, 'lng': -105.0213113802915}}}",39.8729513,-105.0201791,15.1032,1688,Denver Cascade MH Community,"['rv_park', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'VXFH+5W Federal Heights, Colorado, United States', 'global_code': '85FPVXFH+5W'}","9650 Federal Boulevard, Denver",2,food_water_shelter
"{'location': {'lat': 39.875832, 'lng': -105.4494407}, 'viewport': {'northeast': {'lat': 39.8770728302915, 'lng': -105.4480494197085}, 'southwest': {'lat': 39.8743748697085, 'lng': -105.4507473802915}}}",39.875832,-105.4494407,42.1082,2787,Reverends Ridge Campground,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': 'VHG2+86 Coal Creek Canyon, Colorado, United States', 'global_code': '85FPVHG2+86'}","70 Rudolph Ranch Road, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.8777395, 'lng': -105.450396}, 'viewport': {'northeast': {'lat': 39.87909653029149, 'lng': -105.4490346197085}, 'southwest': {'lat': 39.87639856970849, 'lng': -105.4517325802915}}}",39.8777395,-105.450396,42.2609,2773,Golden Gate State Park Campground,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': 'VGHX+3R Coal Creek Canyon, Colorado, United States', 'global_code': '85FPVGHX+3R'}","303 Reverend's Ridge Road, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.8889456, 'lng': -105.0760173}, 'viewport': {'northeast': {'lat': 39.8901877802915, 'lng': -105.0745000697085}, 'southwest': {'lat': 39.8874898197085, 'lng': -105.0771980302915}}}",39.8889456,-105.0760173,18.2074,1626,Panera Bread,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'VWQF+HH Westminster, Colorado, United States', 'global_code': '85FPVWQF+HH'}","10450 Town Center Drive Suite 10, Westminster",2,food_water_shelter
"{'location': {'lat': 39.9122627, 'lng': -105.0507841}, 'viewport': {'northeast': {'lat': 39.9135802302915, 'lng': -105.0496046697085}, 'southwest': {'lat': 39.9108822697085, 'lng': -105.0523026302915}}}",39.91226270000001,-105.0507841,19.944000000000006,1609,Sprouts Farmers Market,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'WW6X+WM Westminster, Colorado, United States', 'global_code': '85FPWW6X+WM'}","5150 West 120th Avenue, Westminster",2,food_water_shelter
"{'location': {'lat': 39.91290399999999, 'lng': -105.070034}, 'viewport': {'northeast': {'lat': 39.9144239802915, 'lng': -105.0686975697085}, 'southwest': {'lat': 39.9117260197085, 'lng': -105.0713955302915}}}",39.91290399999999,-105.070034,20.5002,1636,Pacific Ocean Marketplace,"['bakery', 'supermarket', 'grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'WW7H+5X Broomfield, Colorado, United States', 'global_code': '85FPWW7H+5X'}","6600 West 120th Avenue, Broomfield",2,food_water_shelter
"{'location': {'lat': 39.91647100000001, 'lng': -104.9770453}, 'viewport': {'northeast': {'lat': 39.91761938029151, 'lng': -104.9756159197085}, 'southwest': {'lat': 39.91492141970851, 'lng': -104.9783138802915}}}",39.91647100000001,-104.9770453,19.7616,1627,Barnes & Noble,"['book_store', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'W28F+H5 Thornton, Colorado, United States', 'global_code': '85FQW28F+H5'}","701 East 120th Avenue, Thornton",2,food_water_shelter
"{'location': {'lat': 39.916645, 'lng': -105.04643}, 'viewport': {'northeast': {'lat': 39.9177129802915, 'lng': -105.044745}, 'southwest': {'lat': 39.91501501970851, 'lng': -105.0478582}}}",39.916645,-105.04643,20.3243,1608,Walmart Supercenter,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'WX83+MC Broomfield, Colorado, United States', 'global_code': '85FPWX83+MC'}","4651 West 121st Avenue, Broomfield",2,food_water_shelter
"{'location': {'lat': 39.9168683, 'lng': -105.057591}, 'viewport': {'northeast': {'lat': 39.9180241802915, 'lng': -105.0562056697085}, 'southwest': {'lat': 39.9153262197085, 'lng': -105.0589036302915}}}",39.9168683,-105.057591,20.5945,1616,The Home Depot,"['hardware_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'WW8R+PX Broomfield, Colorado, United States', 'global_code': '85FPWW8R+PX'}","12171 Sheridan Boulevard, Broomfield",2,food_water_shelter
